15.42,37.85,1009.89,85.8,467.33
24.3,69.94,1007.02,62.14,438.92
24.66,72.24,1011.35,77.45,434.33
18.15,58.46,1017.42,88.24,449.48
24.62,70.47,1010.55,72.71,435.88
18.8,47.83,1005.86,76.77,453.9
32.31,77.95,1010.15,62.17,430.15
13.68,45.08,1024.91,85.26,467.02
8.69,40.81,1026.19,86.25,484.55
26.13,73.21,1002.12,92.02,435.34
29.65,74.9,1003.22,71.09,433.32
28.78,64.96,999.75,56.43,432.66
25.45,75.23,1011.41,73.33,441.65
11.48,44.6,1018.29,90.76,470.39
15.86,40.66,1016.23,86.74,455.85
31.8,69.05,1000.77,49.82,426.5
22.31,70.32,1009.22,89.53,437.83
27.37,72.58,1008.16,79.94,428.05
27.0,69.34,1008.88,74.4,439.26
7.68,39.96,1023.73,87.48,477.84
13.97,41.16,1020.88,74.88,459.84
11.23,43.7,1016.0,91.75,476.04
10.63,44.2,1018.63,90.26,477.19
28.31,74.33,1011.89,69.77,428.46
13.33,38.47,1015.42,58.27,466.26
7.87,41.06,1020.91,87.64,486.57
28.76,69.48,1008.62,55.86,430.14
25.04,65.48,1017.66,57.08,440.92
14.87,42.77,1017.94,75.06,462.03
18.19,41.85,1014.93,61.37,466.86
16.71,42.99,1007.72,75.35,465.09
29.05,64.84,1011.1,51.39,442.58
21.61,58.62,1017.61,76.07,449.11
31.02,69.51,1011.16,47.64,431.15
30.54,70.17,999.42,64.32,434.62
29.7,67.17,1007.31,66.56,438.04
27.45,66.25,1009.3,77.58,437.37
27.51,73.77,1002.42,90.88,436.91
26.92,64.69,1006.66,76.14,437.62
18.94,48.7,1007.82,92.88,453.36
27.59,71.97,1008.64,88.22,437.33
8.23,40.77,1011.92,90.59,479.24
26.28,75.23,1011.44,68.35,435.28
32.67,77.95,1014.62,50.73,432.32
18.2,39.63,1005.35,79.05,468.49
13.44,39.64,1013.23,73.43,474.79
19.92,48.98,1014.32,64.99,455.57
25.85,75.08,1006.24,57.73,444.63
15.75,36.99,1007.67,93.8,464.38
23.37,65.46,1016.25,48.64,447.07
14.63,40.0,1018.03,63.4,457.09
8.47,41.26,1020.57,91.28,477.14
29.08,67.79,1010.91,55.96,442.78
12.93,38.73,1006.41,89.24,471.3
25.07,56.85,1011.25,51.99,442.44
11.23,43.67,1012.57,72.1,475.41
12.05,48.04,1009.14,100.13,464.14
26.53,69.71,1009.88,76.26,446.17
20.71,45.61,1013.64,82.39,457.4
20.36,60.1,1011.21,84.79,454.25
19.14,56.65,1020.84,82.97,458.06
16.13,53.82,1015.63,63.08,459.16
10.06,42.02,999.37,98.65,477.82
18.46,42.18,1001.47,97.61,458.67
15.01,43.56,1014.65,61.82,465.84
24.86,63.47,1011.5,71.78,441.68
26.34,69.04,1009.44,72.06,444.13
27.7,72.24,1011.02,67.6,434.56
28.54,72.99,1007.42,67.87,432.0
6.44,39.33,1011.8,93.5,490.57
22.61,42.8,1014.24,69.71,460.26
13.39,49.83,1007.14,90.88,466.04
16.98,43.7,1015.07,53.51,464.01
24.64,58.79,1009.82,73.96,444.26
29.87,69.13,1001.08,72.75,426.47
29.03,69.51,1009.8,47.04,435.09
23.63,58.79,1017.2,67.68,442.86
24.86,60.77,1016.85,71.24,440.68
18.34,50.59,1018.42,83.95,457.17
12.14,45.0,1023.9,89.2,476.6
23.9,61.47,1009.01,81.05,438.73
12.99,43.8,1023.16,64.65,466.95
17.12,68.28,1003.56,94.29,449.94
12.19,40.05,1014.65,85.1,472.68
21.52,66.51,1015.32,72.85,444.87
21.8,51.3,1012.07,89.51,450.25
25.92,60.95,1014.62,48.46,442.84
17.67,53.16,1013.59,83.31,457.99
14.47,48.14,1017.28,87.36,457.45
27.62,68.27,1008.04,63.04,427.67
15.87,45.0,1021.92,40.0,470.85
24.43,58.2,1017.18,46.84,444.89
27.14,65.27,1013.26,55.17,441.68
34.24,74.67,1016.24,25.56,425.58
26.85,73.77,1001.2,90.13,431.24
16.73,54.3,1017.96,59.44,460.54
27.29,67.32,1013.92,33.41,437.26
12.04,40.1,1014.42,89.65,474.28
15.17,54.3,1017.38,72.11,464.39
31.19,69.68,1012.6,52.06,440.97
20.3,48.41,1007.48,89.66,446.68
20.56,59.14,1016.02,68.59,448.82
28.98,70.8,1008.19,73.45,434.08
12.38,40.6,1013.86,85.35,472.53
14.43,38.28,1014.76,79.76,467.12
26.34,69.45,1013.87,54.15,438.5
19.76,62.1,1020.07,73.55,450.44
28.53,49.3,1003.83,59.69,438.17
29.04,62.26,1010.63,56.6,433.97
5.85,40.77,1022.44,84.77,480.59
28.38,72.39,998.93,73.85,432.02
25.41,77.54,1009.68,89.09,434.09
19.46,47.03,1013.9,88.86,460.57
26.8,72.58,1009.22,89.03,431.18
30.36,69.82,1010.02,54.22,439.05
11.52,40.8,1024.31,73.49,479.56
23.77,59.21,1011.97,80.08,440.08
11.82,42.86,1014.12,88.28,476.7
31.59,58.9,1003.39,47.6,440.52
10.23,41.46,1020.45,84.95,480.87
11.82,41.17,1019.5,55.74,475.61
24.41,69.48,1008.34,76.13,435.38
22.81,71.85,1009.61,75.17,440.4
14.01,42.74,1029.16,68.31,466.15
18.05,56.03,1020.69,77.87,459.09
26.56,56.57,1013.73,63.9,442.74
20.26,50.32,1009.81,93.12,448.4
22.97,63.94,1010.5,88.47,440.81
20.13,60.07,1014.79,63.57,453.49
17.01,50.59,1015.8,80.95,463.4
17.1,62.1,1020.39,93.63,453.4
20.07,49.21,1012.34,56.8,454.25
14.24,45.01,1013.54,88.68,461.64
20.12,56.53,1020.34,75.59,454.54
16.16,41.79,1007.53,76.21,453.39
13.79,45.08,1025.02,84.36,469.55
12.15,43.71,1025.78,93.69,472.59
27.09,49.3,1003.93,61.0,437.44
16.0,43.34,1013.89,78.39,462.33
15.51,41.76,1022.81,69.55,463.82
9.82,41.26,1007.71,96.69,478.02
11.75,42.32,1015.28,77.25,470.44
30.08,68.14,1003.99,77.38,425.27
6.22,38.68,1017.87,69.41,483.55
18.21,49.69,1013.54,80.16,454.25
14.12,39.4,1008.02,76.45,468.63
12.65,44.34,1014.74,92.81,473.46
23.03,59.04,1011.85,81.24,444.85
22.83,65.18,1012.24,79.74,442.43
25.28,71.94,1006.73,86.69,432.26
8.76,41.48,1018.49,74.98,474.3
14.49,41.16,1000.5,82.17,465.24
26.63,61.47,1008.18,69.0,444.16
33.24,74.34,1002.58,45.05,435.5
25.24,57.17,1010.44,74.0,442.77
15.22,41.67,1013.18,67.17,469.93
12.88,40.64,1020.76,92.58,474.58
9.82,39.96,1024.72,97.69,471.96
24.26,66.44,1011.33,55.32,445.63
14.07,42.99,1007.57,96.05,468.87
21.94,58.79,1010.3,88.21,447.52
20.17,58.12,1015.41,79.47,455.25
17.51,39.54,1010.22,71.53,462.12
19.12,44.85,1014.66,43.66,463.71
32.23,69.13,1000.61,55.1,426.9
12.47,45.01,1017.8,95.25,467.18
2.58,39.42,1028.68,69.03,488.69
22.38,49.3,1003.56,83.83,441.0
12.82,43.5,1022.38,84.32,471.41
31.5,70.32,1011.44,64.09,435.13
27.77,62.26,1010.88,66.45,430.19
27.74,74.78,1010.05,60.82,436.87
19.02,49.25,1019.75,58.29,453.49
26.36,54.5,1015.35,66.87,451.81
11.67,37.73,1021.2,68.88,473.54
8.02,40.23,1017.42,90.26,484.22
26.91,70.47,1007.55,72.59,434.24
29.37,74.78,1009.47,55.65,434.2
23.74,65.34,1013.7,62.9,447.31
29.01,70.32,1007.26,60.55,429.23
10.17,40.1,1014.05,91.9,479.58
31.15,67.45,1014.85,42.11,431.97
16.53,53.29,1018.64,87.47,463.32
24.01,60.84,1018.83,63.82,436.32
13.23,42.34,1018.02,97.49,462.21
20.98,42.23,1012.9,70.7,462.27
25.09,71.58,1010.17,86.01,434.51
14.82,44.58,1020.13,74.88,473.17
16.79,44.6,1014.27,48.08,459.48
29.52,75.33,1002.62,70.64,433.39
14.77,41.39,1018.95,65.61,470.21
23.57,70.04,1011.06,82.79,437.53
28.36,69.88,1007.75,84.17,434.03
17.32,44.34,1019.52,56.24,468.8
14.91,40.73,1017.44,86.91,458.99
26.64,62.44,1011.81,72.46,438.67
13.04,45.09,1013.0,87.68,467.44
14.55,42.74,1027.29,66.64,457.77
27.83,72.29,1012.04,48.86,445.73
8.77,42.49,1010.7,86.78,469.1
24.6,67.69,1008.67,67.69,440.22
14.8,58.2,1018.29,85.11,455.14
15.99,39.63,1006.09,89.92,464.95
24.14,69.23,1012.4,73.26,433.92
13.33,40.64,1020.92,91.47,474.07
29.84,74.87,1009.64,61.39,435.05
10.02,52.75,1021.93,73.68,473.09
19.46,56.89,1014.02,84.95,447.86
13.8,44.21,1022.93,83.37,468.97
13.24,39.85,1012.64,59.99,477.22
10.73,25.36,1009.35,100.15,469.43
20.77,43.77,1010.76,63.12,453.46
32.78,71.22,1005.12,48.77,438.77
8.39,36.3,1015.39,62.23,479.57
16.0,43.02,1012.37,39.2,466.01
26.25,52.09,1013.2,53.12,450.53
24.27,74.93,1012.73,73.81,443.06
6.75,39.4,1011.28,90.84,483.77
25.2,65.59,1013.0,71.34,439.14
18.71,54.9,1017.12,74.79,456.88
29.07,72.51,1009.24,58.38,439.8
12.59,39.72,1017.76,61.14,470.18
25.44,66.54,1011.9,56.76,437.99
21.59,61.87,1011.18,57.21,446.58
12.27,39.82,1012.18,85.58,477.54
27.37,65.06,1013.09,50.92,440.5
26.08,57.32,1012.2,47.06,441.32
22.1,74.87,1009.4,85.78,442.83
18.5,41.85,1015.81,64.78,466.8
23.55,65.94,1011.76,58.44,443.98
17.54,44.58,1016.56,79.0,465.51
31.16,69.88,1007.01,68.28,433.24
18.58,46.97,1014.25,74.09,454.26
24.2,60.77,1016.92,71.65,439.13
20.64,61.86,1012.81,99.97,447.14
12.65,44.34,1019.4,71.45,468.8
23.1,70.79,1006.53,90.81,434.58
34.6,64.96,1003.3,34.32,427.65
24.75,69.89,1015.29,82.01,438.1
29.78,69.71,1008.96,67.46,434.33
10.95,39.22,1015.69,62.3,474.07
6.43,36.08,1022.73,85.03,486.39
26.5,66.05,1017.03,61.34,440.15
24.47,58.05,1011.27,71.7,446.93
21.16,50.66,1014.13,72.77,455.86
27.75,70.4,1006.65,90.21,436.53
26.3,61.41,1012.45,56.85,448.55
8.25,43.14,1011.3,87.1,479.95
21.81,43.77,1011.97,64.72,453.13
12.25,41.38,1021.81,59.0,474.77
18.75,44.9,1007.99,75.76,452.77
10.05,40.23,1019.71,90.41,475.48
7.64,40.02,1031.58,71.19,479.43
14.51,49.83,1006.27,91.65,460.45
25.1,71.77,1004.34,82.8,429.7
27.88,62.66,1009.51,56.44,441.32
6.42,35.57,1025.58,79.63,485.86
23.27,64.15,1020.98,71.18,452.26
16.6,41.93,1022.01,48.98,467.51
21.14,58.05,1012.98,87.27,449.74
30.07,69.82,1010.39,57.53,437.38
16.77,50.9,1013.24,84.4,459.91
20.61,60.1,1010.84,80.57,450.46
30.04,64.44,1014.46,52.19,437.95
22.79,44.57,1007.31,69.36,448.91
22.49,69.84,1006.78,73.76,437.57
5.62,43.65,1017.9,77.43,481.69
26.61,72.43,1007.71,75.82,427.61
11.73,37.92,1008.24,65.13,472.04
27.91,64.79,1017.7,48.29,440.53
21.97,58.12,1014.21,85.93,448.91
30.49,64.44,1013.43,51.73,438.09
18.77,58.66,1010.34,87.25,454.54
25.09,57.43,1013.2,70.42,446.11
30.17,74.22,1007.46,49.27,432.0
29.15,73.42,1011.43,66.49,432.26
18.9,58.46,1016.74,87.65,449.32
16.5,44.2,1018.94,63.59,458.3
15.33,43.13,1015.41,53.17,466.86
15.09,44.34,1019.46,60.49,468.8
22.1,71.29,1008.2,75.38,442.35
25.92,60.32,1016.05,52.51,448.37
17.51,41.85,1016.25,72.03,465.05
12.26,41.5,1014.87,89.41,471.13
22.61,59.87,1019.12,66.12,441.2
23.28,72.24,1011.3,90.5,434.21
14.13,53.82,1016.72,64.85,467.08
22.43,63.94,1012.76,93.24,444.53
26.51,50.05,1006.75,65.34,440.22
28.56,69.51,1012.45,46.59,434.35
14.8,44.71,1014.67,41.71,470.77
23.92,61.87,1009.63,54.16,441.15
20.34,59.8,1015.18,80.21,453.54
5.47,38.68,1017.33,72.71,485.7
29.25,69.98,1010.74,57.42,430.45
18.63,45.87,1007.98,79.9,453.79
19.78,50.32,1008.62,96.4,449.23
27.69,65.34,1014.31,46.59,442.84
9.03,40.71,1025.98,81.94,484.97
31.27,73.77,1003.27,71.48,430.32
24.38,57.17,1009.85,74.46,444.59
13.97,45.01,1017.44,89.15,461.96
17.75,49.25,1020.86,63.67,454.41
15.85,46.18,1013.14,97.8,462.88
26.47,69.51,1009.51,65.02,433.89
24.69,71.73,1010.13,70.54,436.78
14.93,39.16,1007.25,72.35,463.2
32.38,69.05,1000.76,45.85,429.31
22.53,74.87,1009.91,93.21,444.69
23.53,68.94,1007.53,69.17,437.48
16.66,36.71,1013.68,70.66,466.07
25.57,44.05,1005.79,65.14,443.84
28.65,70.32,1008.46,58.13,433.45
20.07,51.3,1011.9,94.62,450.46
10.62,39.58,1011.9,87.85,479.91
3.2,41.31,997.67,98.84,489.86
19.15,44.34,1019.54,48.09,468.8
14.1,41.16,1021.26,73.87,460.01
15.35,41.79,1008.38,81.13,455.54
21.51,65.48,1017.11,72.99,448.65
14.44,40.8,1025.05,56.59,472.95
14.44,42.32,1015.61,76.85,462.13
22.54,61.27,1019.12,54.02,450.01
20.37,52.05,1012.34,62.57,456.11
29.77,69.98,1013.32,69.6,430.65
24.78,50.78,1008.81,62.97,443.98
10.31,44.63,1020.55,88.62,471.78
14.0,43.34,1016.37,85.51,463.99
19.81,43.56,1013.39,38.13,460.59
17.02,51.86,1021.53,81.28,460.0
26.66,64.27,1012.83,58.88,437.87
10.5,40.8,1024.06,76.05,482.85
23.1,51.3,1011.93,80.05,452.17
15.42,40.56,1021.23,59.37,469.33
16.82,45.0,1022.05,37.28,468.22
21.31,49.39,1020.18,71.35,455.34
6.14,39.4,1011.21,90.87,485.94
31.9,73.42,1010.82,60.58,432.27
4.73,41.31,999.77,93.44,486.6
21.06,62.91,1011.92,75.52,455.22
16.6,53.16,1014.5,76.75,457.26
9.29,39.96,1026.2,97.55,473.51
28.62,63.77,1012.82,55.77,441.97
23.79,59.44,1012.53,79.48,448.67
10.58,42.34,1022.32,94.01,474.91
14.92,46.18,1014.21,98.82,465.63
27.2,65.12,1016.2,44.95,442.54
15.12,39.16,1006.55,76.99,463.78
23.48,66.44,1011.28,61.11,443.21
11.63,40.55,1022.89,87.12,474.67
26.45,75.6,1017.42,74.5,436.89
8.76,41.82,1033.29,76.5,480.08
22.73,43.79,1015.61,42.66,460.2
21.45,45.09,1013.83,52.26,453.15
18.37,51.86,1018.8,74.3,461.14
6.17,41.31,1002.49,87.59,481.27
10.99,43.5,1021.1,93.64,469.34
9.38,41.44,1015.09,86.8,481.96
30.02,73.5,1010.52,44.91,429.84
14.24,39.99,1009.3,83.75,466.2
30.9,73.68,1014.95,40.9,430.29
22.3,44.57,1008.48,67.58,449.74
20.71,58.79,1017.48,86.67,444.39
26.21,70.32,1007.0,78.29,430.4
25.4,65.34,1013.11,53.93,445.82
9.59,38.91,1011.87,81.3,479.96
16.52,42.24,1017.51,67.65,469.13
25.56,50.05,1005.67,69.29,442.49
17.85,53.16,1013.05,82.72,456.49
12.78,44.6,1013.64,77.56,468.67
28.88,66.56,1006.26,59.15,426.66
29.38,73.42,1011.49,54.96,445.42
26.46,61.41,1012.41,56.58,448.83
19.76,48.92,1010.48,46.57,456.69
27.24,66.75,1017.78,69.6,433.65
31.13,64.05,1011.51,61.27,439.24
22.98,73.17,1011.94,90.13,438.5
28.37,75.6,1017.48,55.19,439.25
21.75,50.12,1009.36,94.41,446.64
27.56,68.08,1010.8,59.18,433.95
9.75,36.66,1026.21,70.12,479.45
11.94,44.6,1018.69,85.33,468.53
31.68,70.79,1004.05,54.5,429.55
17.29,52.72,1024.71,62.32,467.23
13.78,40.73,1017.55,94.28,462.59
30.63,74.22,1007.47,46.52,430.38
14.87,41.23,997.39,82.06,465.01
20.41,48.06,1012.62,76.21,451.26
13.89,44.84,1023.66,92.97,466.74
10.59,41.26,1008.1,98.27,474.76
13.03,39.35,1015.34,79.18,474.02
16.55,54.3,1017.95,60.84,460.59
27.46,69.98,1013.28,63.73,435.36
10.13,39.18,1024.09,85.48,479.42
33.82,77.17,1008.96,58.91,435.58
20.1,59.87,1018.97,87.23,444.71
5.71,45.87,1012.04,93.42,482.49
18.61,67.71,1004.07,84.49,443.57
25.13,57.69,1007.43,78.43,437.8
25.19,63.94,1012.78,75.15,438.73
30.4,77.3,1002.44,59.42,438.43
22.02,64.45,1012.57,47.87,454.9
16.09,65.46,1013.84,85.52,454.88
7.11,41.74,1022.35,90.68,487.85
8.16,39.64,1011.21,85.56,481.78
23.46,47.01,1014.41,69.19,457.76
21.36,45.61,1013.43,83.64,456.85
30.21,69.4,1003.69,62.89,438.18
12.51,43.67,1013.24,91.55,471.96
24.12,58.66,1011.55,58.96,450.69
15.27,39.54,1010.64,81.91,464.49
10.34,37.5,1010.35,95.56,474.08
19.64,56.53,1019.6,76.19,447.66
18.87,44.06,1013.42,68.78,451.4
21.95,60.95,1015.22,75.09,450.38
13.07,42.18,1014.98,87.77,461.71
18.22,45.09,1013.62,75.56,454.74
32.81,77.17,1009.17,53.13,430.53
20.77,45.87,1008.07,76.22,452.71
9.37,42.32,1015.15,82.96,477.57
13.33,39.39,1013.93,84.74,471.23
5.24,38.68,1018.03,78.65,486.67
23.97,44.57,1007.35,62.71,448.17
30.88,69.51,1011.48,46.58,433.14
15.87,41.16,1005.85,78.29,463.86
25.55,71.64,1009.09,79.35,439.37
23.07,49.02,1009.07,84.1,444.22
18.11,43.43,1008.65,73.3,451.38
6.67,39.37,1019.99,75.61,486.84
13.49,44.47,1030.18,69.15,468.46
20.63,43.77,1010.71,62.34,448.25
10.49,42.49,1009.81,78.92,478.75
12.52,40.24,1020.45,97.41,470.56
20.51,68.08,1012.73,78.05,445.96
18.21,41.23,993.11,62.29,457.53
22.55,69.84,1006.57,76.29,438.54
20.65,57.5,1016.04,87.45,448.22
25.91,67.07,1005.66,60.12,441.74
19.92,63.31,1015.02,82.71,443.54
15.71,40.12,1012.81,97.46,462.6
27.67,71.64,1004.41,78.14,433.29
30.36,69.04,1009.6,58.73,436.72
24.61,69.68,1012.06,92.47,438.51
21.08,44.05,1008.13,72.52,449.6
24.51,51.95,1005.57,63.53,449.73
8.73,41.92,1029.41,89.72,480.99
33.72,74.33,1011.4,37.51,428.96
29.95,67.25,1017.68,51.91,433.13
26.44,59.15,1013.35,60.71,439.65
21.93,58.96,1014.23,58.58,453.42
12.84,50.59,1020.08,88.08,470.96
4.78,42.85,1013.07,94.72,479.09
23.07,65.46,1014.07,46.77,446.19
6.67,36.08,1022.31,83.51,486.52
31.73,74.67,1016.38,44.51,425.34
23.48,66.49,1014.41,62.61,450.05
13.42,48.04,1011.63,99.32,461.36
10.53,41.26,1007.48,98.74,475.96
25.72,47.45,1007.74,58.35,442.78
28.86,73.4,1011.37,58.76,439.33
8.66,36.25,1028.22,86.96,479.66
27.03,71.14,1010.33,66.25,430.41
24.16,66.05,1016.45,73.27,443.75
26.27,59.44,1012.23,58.77,443.67
28.76,51.43,1011.88,49.79,449.98
31.13,67.45,1015.02,41.34,435.14
24.88,49.16,1006.04,64.54,445.18
14.9,52.05,1015.11,77.33,464.82
28.12,73.42,1011.49,80.16,435.46
21.82,58.66,1011.71,64.37,452.16
32.91,73.56,1007.02,55.03,434.03
28.4,69.34,1009.76,70.4,436.5
11.76,39.28,1016.9,91.06,478.07
23.71,50.23,1017.55,73.24,458.59
23.28,68.28,1000.79,81.35,442.04
6.19,41.31,1002.48,88.8,485.08
25.78,59.15,1013.61,66.68,441.71
19.94,44.63,1004.73,78.48,455.58
23.35,59.92,1009.86,88.6,439.82
26.16,63.76,1010.03,68.77,437.24
21.29,47.45,1008.85,71.6,447.78
9.0,36.3,1027.11,75.89,480.31
20.84,59.8,1016.96,75.05,451.13
23.61,49.16,1002.39,65.63,443.5
25.74,59.07,1007.37,79.89,441.05
19.69,56.65,1020.84,72.14,455.07
25.56,75.6,1017.37,69.31,442.2
13.82,42.32,1016.32,81.19,463.06
27.56,65.59,1010.88,66.47,439.64
11.61,41.17,1019.57,58.82,476.81
23.27,64.69,1006.84,70.53,438.08
12.85,40.35,1011.29,81.27,472.69
21.69,42.23,1013.05,67.55,461.56
15.76,44.89,1010.33,85.06,459.67
22.6,69.84,1006.37,79.59,435.13
24.41,73.67,1007.39,86.92,435.56
22.53,58.62,1016.28,72.78,449.02
23.59,47.43,1006.64,48.92,447.36
26.45,75.6,1017.42,74.5,436.89
18.18,61.87,1008.64,66.28,453.1
19.35,43.43,1009.4,66.11,454.02
21.93,57.17,1009.81,81.15,448.75
23.51,63.78,1016.1,69.79,446.58
24.13,45.61,1012.63,71.36,453.19
14.56,40.69,1015.48,73.73,469.31
12.27,49.83,1007.75,92.02,467.1
11.41,40.1,1014.27,91.17,476.81
21.94,62.52,1015.99,74.56,449.87
21.04,47.43,1007.15,64.82,450.27
22.96,68.61,1011.15,76.62,447.18
21.4,47.93,1005.16,88.44,445.2
18.5,47.45,1009.23,83.21,450.22
14.87,41.2,1016.27,70.51,467.01
31.1,68.51,1012.99,54.3,428.68
16.38,55.5,1019.8,82.44,464.58
26.52,71.64,1008.27,75.3,437.76
5.57,42.85,1013.55,92.14,488.85
29.41,64.05,1009.82,67.4,444.82
31.86,69.59,1008.61,59.74,435.72
13.34,41.79,1011.48,86.66,461.12
18.81,52.08,1005.77,98.86,450.72
28.69,58.33,1013.67,34.1,448.54
30.57,58.9,1004.54,54.37,438.49
26.28,73.06,1008.06,90.7,437.01
28.09,70.02,1010.84,51.29,437.83
25.91,58.98,1010.02,75.31,442.65
