9488.96,3127.89,0.32963,94.8295,1343180.0299,123.926,4170.5,97,33.1249,5.916
6382.37,1728.53,0.27082,52.0009,895147.3037,69.0043,3122.44,64,39.9814,7.496
21678.4,7287.21,0.33615,180.501,2915010.937,309.338,6137.8,141,18.9085,19.986
7629.22,1949.35,0.25551,77.27,1041519.3436,94.3383,4122.46,94,33.3149,13.131
8789.37,2451.13,0.27887,74.6924,1182534.3365,120.957,4162.64,87,36.0836,13.387
11581.5,3189.17,0.27536,130.547,1597223.8193,161.436,3909.78,22,33.6182,3.329
8397.92,1904.49,0.22678,73.3538,1121088.7591,98.9314,4088.07,95,36.6948,13.215
12191.0,2738.15,0.2246,147.802,1745301.8418,190.221,4544.81,58,30.4042,1.38
6582.15,2413.51,0.36667,47.159,931692.6472,94.8784,3228.29,71,39.1379,14.051
7969.92,2249.01,0.28218,95.2303,1129445.2519,107.227,3539.51,88,36.7483,2.035
11724.3,2167.69,0.18488,142.596,1639373.1104,169.025,4618.16,149,29.5923,1.774
9382.89,2345.1,0.24993,98.7505,1333892.3088,155.126,3815.2,14,34.2435,0.449
4762.93,1469.83,0.30859,39.7607,665224.154,64.6284,2436.61,72,42.6727,10.03
7143.54,2744.35,0.38417,66.7639,1037546.3776,103.359,3618.8,61,38.6808,12.237
13124.7,4379.81,0.3337,155.69,1878067.5264,212.896,5660.8,81,25.3517,2.112
5262.96,2047.2,0.38898,33.9256,747820.5578,68.6193,2540.88,38,42.6978,2.795
6142.86,2215.35,0.36063,67.3769,865267.2403,93.3404,3223.2,71,38.5984,12.45
7341.57,2486.22,0.33864,67.0359,1025120.774,113.29,3352.2,41,39.1884,15.424
6507.03,1140.34,0.17524,64.6344,880847.6331,81.6799,3058.69,33,38.1199,3.647
10504.3,3596.13,0.34234,97.18,1438462.4888,119.507,6972.22,12,35.1392,20.116
11884.0,3691.16,0.31059,147.442,1703112.1268,203.88,4825.81,55,29.7919,1.204
8635.08,2959.46,0.34272,72.7365,1236016.8062,112.695,3172.55,52,37.9599,14.338
7087.79,1955.71,0.27592,75.3268,959090.4248,109.762,3085.66,81,39.1242,1.195
6158.75,1541.52,0.25029,41.3768,848732.2823,97.1822,3140.63,15,40.689,11.932
5083.5,1570.22,0.30888,29.3815,684530.9418,79.1186,2373.61,50,41.9333,14.302
6749.28,1806.75,0.26769,61.5813,950656.0732,91.0298,3013.15,102,38.7093,1.733
8195.93,2719.24,0.33177,98.2395,1145902.9956,126.13,3057.92,55,35.1865,14.313
5508.24,1023.89,0.18588,52.1197,779649.3163,69.0187,2826.6,59,40.1817,2.624
7868.25,3089.91,0.3927,92.8478,1110663.6456,122.296,3132.18,32,38.2963,15.608
15971.6,5709.24,0.35746,189.194,2225112.3453,256.851,4670.7,31,26.0377,1.997
13590.7,5526.51,0.40663,88.9586,1823834.2974,235.48,4694.65,79,29.6715,18.345
5186.9,1539.75,0.29685,40.9543,713771.8125,69.2401,2562.85,48,42.4643,7.895
15839.8,5172.95,0.32657,219.113,2211191.514,255.382,5330.64,283,24.5925,2.045
11117.2,3398.98,0.30574,96.0245,1560035.0563,168.843,4588.1,158,33.4424,3.783
14722.9,2500.82,0.16985,174.306,2056006.4312,211.52,4698.85,34,28.5309,1.294
14139.3,4487.72,0.31739,198.215,1901451.0583,245.657,4584.18,65,28.9524,2.964
11800.7,4508.42,0.38204,98.7653,1661911.4517,151.315,4193.88,31,32.8598,11.907
5745.55,1853.79,0.32264,54.937,811062.8838,84.1534,2483.69,72,41.6935,2.543
7110.31,2302.11,0.32377,62.9525,952650.4903,100.143,3175.11,43,40.0872,2.349
9920.23,2891.32,0.29145,110.403,1405848.4172,155.517,4011.43,44,32.8752,1.889
7100.34,2545.82,0.35854,55.9543,1024245.0432,88.2832,3415.95,45,38.958,1.743
9945.23,3625.13,0.3645,108.963,1399029.4271,141.093,3663.21,18,35.2361,3.378
7886.78,3094.69,0.39238,88.3433,1126406.0422,106.602,4021.4,37,34.7877,13.995
8920.37,3678.09,0.41232,103.796,1179751.9631,153.583,3701.25,107,36.5173,16.832
14039.6,3917.3,0.27901,181.504,1969657.6702,238.712,4901.39,89,27.0385,5.06
13088.4,2936.59,0.22436,99.1522,1769539.2008,290.81,4539.2,175,31.0642,20.789
9366.55,1611.23,0.17201,96.9158,1331449.4419,126.622,4180.47,46,33.5799,0.947
12254.9,3898.74,0.31813,113.414,1779304.294,177.377,3615.55,158,36.1735,19.266
10444.8,3214.23,0.30773,124.56,1462114.0867,183.658,3972.73,32,30.3266,2.234
7552.17,2086.15,0.27623,59.746,1029650.4679,92.6854,2938.38,31,40.1996,4.91
5057.08,1346.86,0.26633,51.4115,714551.9594,61.7202,2267.0,17,42.598,2.888
9642.45,3453.68,0.35817,139.996,1348791.1283,170.7,4722.81,90,30.1555,17.548
4870.78,1680.6,0.34503,45.4317,670765.0921,66.9113,1833.95,20,43.292,3.019
9581.08,2213.3,0.231,106.492,1316684.4671,145.681,4006.3,37,34.0777,2.02
3391.21,1314.85,0.38772,25.838,457306.7474,44.7173,1366.0,1,45.3821,3.288
6432.78,1057.35,0.16436,89.0316,884515.1874,99.0671,3648.69,115,36.6576,13.342
6583.37,1841.19,0.27967,68.156,883210.885,92.2498,3028.97,18,38.7786,1.871
24495.5,8356.32,0.34113,313.26,3404690.5231,404.459,6782.26,125,16.1494,4.128
11269.7,3150.02,0.27951,111.986,1630218.706,135.682,4140.79,82,46.5464,14.8
19385.4,5187.33,0.26758,200.179,2742207.8799,273.567,5863.19,272,21.2591,6.286
9251.3,2118.57,0.229,100.413,1256642.0929,144.651,4006.01,38,34.0964,1.991
8594.73,2170.54,0.25254,82.7292,1218718.7689,105.285,3850.48,68,35.7768,4.749
4809.57,899.75,0.18707,45.7047,691578.7992,57.3519,2189.39,80,42.7689,0.691
13799.6,4687.3,0.33966,175.829,1959073.7376,244.406,5137.84,66,25.5359,15.139
11117.2,3398.98,0.30574,96.0245,1560035.0563,168.843,4588.1,158,33.6371,3.783
9253.24,2010.67,0.21729,99.8942,1304358.5432,134.074,3592.2,12,34.2509,0.987
6791.12,2282.06,0.33603,63.5157,975753.7864,87.4271,3677.29,76,39.8216,13.674
6772.56,2376.3,0.35087,59.39,972958.9381,93.4281,3377.09,32,38.9663,11.655
12799.6,3609.86,0.28202,143.884,1721854.6729,180.551,4702.1,58,28.7915,2.349
7024.92,1930.16,0.27475,67.5059,997012.2693,97.4088,3222.79,56,46.5464,9.4
9541.59,2650.72,0.2778,114.015,1364551.4725,140.984,3608.72,65,36.4515,2.93
8404.43,2438.19,0.2901,97.5892,1180664.9313,111.264,3086.1,36,39.4759,16.408
10374.0,3702.92,0.35694,88.3262,1465724.6369,139.393,3852.47,3,31.5674,12.569
12260.1,3911.27,0.31902,133.462,1640808.15,172.843,4352.61,49,33.5362,2.376
6941.89,2554.66,0.368,64.6003,931436.2678,117.757,3498.29,49,36.8814,14.075
5658.91,1087.28,0.19213,51.9483,779818.8814,65.1707,2309.08,26,42.3911,12.741
3845.73,891.81,0.23189,33.996,548309.0231,42.453,1778.59,12,44.6865,2.152
8233.16,2199.28,0.26712,91.6149,1149730.5901,99.654,3855.18,50,36.1507,3.45
11296.0,3421.97,0.30293,131.268,1554539.7045,165.747,4977.41,76,28.7457,3.468
13113.6,4651.43,0.3547,138.119,1794529.6682,203.98,4345.36,64,32.1259,3.016
5255.87,1892.65,0.3601,49.718,731327.6616,74.1591,2159.93,29,42.528,4.445
10056.4,3809.42,0.3788,88.751,1407667.6275,140.61,3634.93,72,34.6476,14.342
5311.69,983.3,0.18511,41.3214,721515.5948,78.1566,2735.87,21,41.1366,13.89
6912.95,1757.39,0.25421,72.4757,931037.3673,91.9283,2926.27,13,34.7658,13.264
5906.01,1649.83,0.27934,67.2338,738985.8053,93.3562,3123.8,18,39.3665,2.483
10526.1,3279.01,0.31151,111.385,1501118.1873,126.2,3873.96,54,34.6395,1.748
8462.17,2242.48,0.265,87.6112,1184133.7206,110.012,3813.53,34,35.1601,1.672
7792.87,2334.03,0.2995,69.2817,1059443.6954,104.714,3480.27,85,33.9837,2.76
4936.74,1202.23,0.24352,52.9493,641557.4068,70.6325,3081.54,30,40.8271,8.087
7147.9,1642.55,0.22979,82.7183,1005054.1288,113.231,3834.83,27,36.8881,2.625
7845.45,2676.5,0.34115,77.4223,1105559.5291,111.734,3359.35,46,37.4496,2.69
6846.47,2284.8,0.33371,63.7235,969435.3864,90.3708,3509.81,51,38.022,13.306
11656.7,3296.89,0.28283,103.914,1626480.5602,160.682,6206.71,7,34.4959,2.914
7341.82,1285.0,0.17502,72.1005,1023516.1709,90.7406,3031.38,26,38.5668,9.849
7656.55,1624.03,0.2121,69.2126,1037540.6089,98.4864,3458.36,21,37.6253,3.463
15985.2,5807.32,0.36329,184.998,2234442.5513,256.882,4620.28,33,25.8964,2.069
14762.6,3739.9,0.25333,206.556,2033943.6773,255.291,5077.11,174,25.4168,3.006
8568.03,2368.05,0.27638,98.6964,1177110.7415,124.959,3354.59,113,36.1968,1.536
8723.86,3162.29,0.36248,85.51,1175184.8865,134.492,3705.03,26,36.1051,18.637
7568.75,1923.45,0.25413,61.7654,1100550.5678,89.4258,2744.57,43,39.5473,4.886
8840.28,3040.1,0.34389,99.1144,1174428.4264,154.085,4100.37,74,34.742,17.564
25889.1,11787.1,0.45529,204.159,3392471.4415,470.897,17643.5,137,26.5693,6.987
14749.4,6417.09,0.43507,181.082,2054412.589,263.328,4496.03,129,29.4324,20.139
11067.0,2459.1,0.2222,145.228,1559547.4997,185.195,4617.04,52,29.9101,0.919
4171.67,949.06,0.2275,41.2065,575258.3618,45.6007,2339.18,42,43.3759,11.339
8738.03,2764.78,0.3164,91.6871,1241376.6253,119.116,3383.44,8,35.9196,2.766
6656.47,1829.75,0.27488,62.4813,922962.7296,88.9568,2846.64,55,39.8517,16.52
17471.2,5131.29,0.29369,230.854,2451399.5117,279.983,5738.99,142,21.0352,3.541
8095.38,2584.51,0.31925,71.9334,1144000.273,110.456,4040.55,15,35.2636,6.681
9462.41,3401.89,0.35951,132.873,1260987.4738,171.696,4432.41,177,29.8461,1.703
6066.24,2374.18,0.39137,63.5707,781954.5659,100.093,3225.34,5,38.1403,16.905
10937.3,2166.28,0.19806,121.572,1497266.6845,169.934,3905.91,55,33.2138,1.212
10144.4,2947.68,0.29057,95.9697,1402665.7496,141.941,5400.25,127,33.4838,19.997
4918.21,1780.08,0.36193,45.1964,669514.8508,67.3225,2130.82,36,43.6554,11.658
16673.9,5272.74,0.31622,195.466,2280821.1037,256.632,6192.24,198,19.5094,17.781
8542.26,2373.4,0.27784,74.6462,1211527.1569,98.538,3909.97,33,31.6806,19.608
11251.7,3589.87,0.31905,136.269,1503675.4258,162.446,4148.47,43,33.3898,1.949
7010.34,2008.47,0.2865,80.4949,949628.7042,111.257,3043.49,83,39.2278,0.875
14392.8,4985.66,0.34639,199.023,1966722.5698,255.563,4722.22,45,28.5319,2.047
4367.01,1754.64,0.40179,36.691,608031.3964,65.6492,1967.45,19,44.4753,1.713
7847.07,2080.8,0.26516,90.746,1103941.0745,125.56,3146.81,5,37.4525,0.572
8357.69,2782.11,0.33288,73.8543,1177279.2025,112.417,3523.0,22,38.3647,11.805
6812.3,2314.03,0.33968,53.7101,956841.299,100.468,2902.25,32,39.388,14.052
8056.74,3530.28,0.43817,59.0621,1153719.4705,121.314,2913.26,71,38.42,12.257
9025.86,1940.7,0.21501,101.217,1246244.2225,137.51,3648.26,18,34.6675,2.13
10041.6,3136.07,0.3123,60.5514,1416411.7575,131.811,3309.88,28,35.1251,13.287
7361.61,2023.55,0.27487,72.5096,991733.3491,113.05,3168.99,76,39.0617,1.204
14911.8,5583.26,0.37441,186.624,2122643.3724,273.834,5085.43,110,28.1914,4.614
17728.3,5048.88,0.28479,217.4,2461001.0293,290.138,5786.65,204,21.5068,2.27
9523.89,2576.63,0.27054,100.66,1305954.4981,160.851,4147.87,78,33.082,0.606
9137.38,2435.03,0.26649,104.763,1246588.4689,154.125,4146.42,74,32.1566,0.663
19009.4,5789.17,0.30454,267.906,2564102.705,309.515,5763.17,320,21.3913,2.95
4988.42,1644.8,0.32972,36.7421,706752.9662,67.3805,2488.23,49,40.5065,11.617
16823.7,5177.82,0.30776,203.011,2241025.7599,281.858,5127.7,189,26.1324,3.728
6076.44,1152.09,0.18959,53.2625,842183.7952,65.7373,3101.63,18,39.529,4.009
13438.8,4915.9,0.36579,99.9218,1934547.1804,205.087,5527.72,71,28.8457,20.863
12110.4,2484.89,0.20518,153.471,1644756.9728,195.552,4970.44,137,28.6195,0.625
23126.1,7010.92,0.30316,313.369,3197596.4835,361.13,6391.15,93,16.7563,3.649
14598.6,5622.27,0.38512,178.558,1992081.0332,260.608,5261.65,231,27.3538,6.205
6377.54,2982.02,0.46758,53.507,890881.6102,97.4301,3230.27,41,39.2279,13.748
8801.29,2681.65,0.30468,95.6148,1234719.4128,122.474,3569.92,89,35.6644,2.188
14771.5,4223.36,0.28591,180.932,2054172.2405,245.702,4423.05,26,30.1336,3.41
11300.2,3575.78,0.31643,130.863,1560143.3381,166.658,4870.37,73,27.235,3.341
9250.47,3595.51,0.38868,65.1551,1223511.1883,150.007,4779.45,56,39.0064,15.27
7101.94,2222.77,0.31298,60.6673,1002127.1818,108.853,3083.4,11,39.5804,13.882
5175.62,1703.59,0.32915,36.8199,697297.1572,63.6369,1514.93,30,44.4305,9.213
8907.36,2795.31,0.31382,72.5524,1197482.7881,115.696,3901.15,104,34.5305,8.849
12245.6,3190.65,0.26055,161.814,1693064.0198,201.663,4855.16,65,46.5464,2.849
7017.64,1742.66,0.24832,64.3453,994398.601,83.8794,3564.52,23,38.0432,1.967
12092.6,3577.03,0.2958,109.025,1746937.1771,134.638,4741.77,96,30.7762,20.821
8435.26,2669.27,0.31644,79.6542,1104560.0246,126.359,3126.94,76,38.2501,4.572
6399.43,1116.17,0.17441,52.5645,890026.0945,71.7022,2891.38,47,37.9132,13.047
4895.16,1327.64,0.27121,35.7947,665690.1607,63.3131,1939.75,30,43.2915,14.122
10101.6,2333.92,0.23104,131.086,1416977.5339,154.824,4311.63,48,32.2745,2.843
6186.85,2332.43,0.37699,40.0259,844791.8097,95.1488,1905.32,7,42.3518,13.572
7856.37,2149.76,0.27363,70.1579,1101176.8127,90.2615,3540.25,41,37.5475,17.585
19293.4,6807.61,0.35284,173.807,2697758.1808,312.899,6387.84,157,21.0122,2.18
7965.57,2118.53,0.26596,64.1946,1099853.3744,111.949,3763.13,26,36.6501,1.325
7935.8,2412.3,0.30397,85.6342,1093694.3705,135.926,3722.08,83,35.1348,18.964
8503.27,2338.89,0.27505,79.9922,1211659.0202,123.136,4114.89,93,34.4904,1.222
5457.99,1051.33,0.19262,49.845,752027.227,68.6438,2239.61,34,42.4366,6.488
4815.92,1036.81,0.21528,45.4017,668893.9166,55.9071,1881.7,12,43.5964,9.537
17750.5,7147.46,0.40266,146.124,2416804.0004,271.585,5020.41,78,26.6533,20.249
8512.92,3128.96,0.36755,79.9301,1168105.0734,117.771,4065.17,28,33.0749,12.605
7829.45,2620.47,0.33469,67.1463,1132577.0741,99.135,3185.34,79,40.6935,16.954
5516.76,1862.61,0.33762,39.5973,756620.0216,81.7092,2903.32,36,36.1695,13.497
7414.17,1928.61,0.26012,53.195,1022551.9656,92.6664,3713.17,36,37.6599,12.034
8552.97,1671.27,0.1954,94.041,1212256.3931,124.409,3802.83,45,35.5805,3.133
7580.92,2376.19,0.31344,70.7479,1054959.0525,105.113,3297.77,31,36.6076,4.164
14558.1,4515.51,0.31017,163.912,2000811.727,231.249,4546.39,104,24.704,17.496
8632.38,2502.93,0.28994,82.3647,1201196.6895,104.746,3790.93,56,34.2149,3.298
8701.49,3577.72,0.41116,92.3097,1266357.0105,129.749,3720.47,37,35.2912,15.644
9534.87,2408.29,0.25257,77.0124,1369899.8715,116.949,4653.62,92,32.3665,1.738
15363.6,3705.9,0.24121,204.376,2140264.2303,248.114,4992.73,134,26.5185,3.026
12415.7,5202.46,0.41902,101.257,1750140.9015,176.542,4771.45,68,31.6682,18.309
8465.49,2586.89,0.30558,88.8821,1175520.2637,121.821,3149.71,26,37.7412,0.774
20006.3,6956.96,0.34773,211.765,2803616.7202,350.758,5782.59,164,21.9654,20.614
13379.9,4544.44,0.33964,162.945,1856253.8092,208.42,4982.31,129,27.9699,3.692
5475.99,2222.52,0.40586,54.8868,758425.0847,91.2384,2653.85,39,41.07,4.039
6246.9,2393.84,0.3832,67.285,892911.3058,105.766,3098.23,43,38.9057,9.068
6974.44,1927.63,0.27638,73.1369,939348.2212,96.2215,2890.6,113,38.7913,2.32
11344.3,2522.43,0.22235,155.956,1599378.6426,180.158,4616.08,52,29.8901,0.921
8099.29,2055.75,0.25381,72.1198,1160688.1118,89.1048,3190.98,53,38.7871,14.907
9673.93,2633.92,0.27226,102.358,1323285.9175,152.676,4151.52,76,33.1179,0.799
6983.98,1916.02,0.27434,62.9186,955429.7613,80.9343,2910.01,38,37.9086,17.269
8270.56,2518.66,0.30453,90.4056,1172031.7716,107.275,4069.18,33,35.525,2.396
10490.5,2537.55,0.24189,124.853,1456607.7453,170.922,4616.33,173,29.3064,0.875
22994.3,7463.79,0.32459,306.151,3198389.9985,399.084,6279.28,98,17.7673,3.62
6454.2,1764.52,0.27339,71.6521,872452.2102,81.28,3080.48,41,39.1897,9.576
8994.6,2392.9,0.26603,90.6602,1259165.1014,135.274,4125.78,170,32.8087,1.454
7990.89,2832.23,0.35443,62.6798,1063460.9987,121.392,3219.48,44,36.5628,17.368
6170.71,1762.06,0.28555,69.3488,873924.5809,78.0717,2814.73,75,37.1969,8.052
7264.6,2373.4,0.3267,64.8901,978120.5866,100.026,3113.19,26,40.1807,1.499
7822.66,2519.46,0.32207,69.3897,1040094.3836,118.995,3888.13,65,32.4826,5.035
6109.19,1447.7,0.23697,53.1591,840166.3966,73.9997,2872.91,35,40.0791,8.461
4802.22,1213.75,0.25274,45.9793,688888.6374,65.7378,2485.93,48,42.5703,10.596
8597.19,2266.9,0.26367,98.8984,1202135.5028,126.658,3264.48,4,37.0083,0.62
17354.3,6150.33,0.35439,119.438,2474811.3798,270.197,9354.99,135,33.8666,16.242
9700.85,3668.47,0.37815,92.1404,1367558.4405,132.623,3599.34,8,36.6576,17.993
3471.31,1123.9,0.32376,23.8694,467638.5724,40.0887,1348.76,1,45.6268,2.974
5766.76,1942.85,0.3369,46.7388,811283.4194,80.9773,2500.6,26,41.7333,1.944
17036.5,5734.81,0.33661,136.886,2317084.4197,239.523,5538.53,87,25.6485,18.287
6277.13,2029.47,0.32331,56.8948,856501.404,98.8184,3275.0,52,39.0807,9.683
14178.2,4656.23,0.3284,174.246,2057703.816,258.329,4938.99,104,26.7352,4.489
7328.91,1635.35,0.22313,77.2491,996649.4833,92.9697,3113.51,62,34.4607,16.337
6645.1,1785.91,0.26875,58.9029,926752.3944,94.5051,2738.01,42,39.6634,16.805
6108.68,1983.1,0.32463,41.2918,861428.3641,81.2934,3136.37,69,38.4817,2.593
6291.81,1669.77,0.26538,57.0553,878053.8709,102.527,3509.17,94,37.7407,1.508
23134.8,8195.85,0.35426,236.744,3236302.5102,335.739,6411.82,116,18.3949,9.449
9102.93,3696.53,0.40608,94.5807,1284824.911,139.303,3430.53,76,30.2068,14.643
8888.89,2582.19,0.29049,77.0722,1266199.0819,129.419,3578.76,55,37.5695,6.292
17615.6,6791.15,0.38551,151.417,2409599.8911,314.861,11420.93,56,30.666,4.318
5792.54,1526.02,0.26344,56.4898,752204.3454,77.811,2966.91,36,39.4497,5.098
8915.16,3809.07,0.42725,61.6404,1279513.3184,137.843,3233.16,32,37.4584,15.676
8967.46,3267.85,0.36441,66.0645,1176633.9934,141.05,4726.56,57,34.8559,6.924
17320.3,5644.75,0.3259,234.087,2394504.191,291.327,4883.95,142,26.6105,7.299
15994.2,6281.46,0.39273,186.586,2207628.6494,268.786,5481.38,219,26.5275,5.944
7499.12,2594.65,0.34599,72.8762,1036459.4988,100.325,3210.03,15,38.1514,2.595
5760.61,2559.33,0.44428,51.8208,793134.0759,107.952,2679.18,69,40.2052,10.991
6253.63,2001.85,0.32011,58.379,864771.7987,97.096,3382.19,54,40.319,14.559
6520.43,1528.8,0.23446,60.8975,900162.4874,78.9321,2796.16,19,40.6344,2.059
8672.79,2300.85,0.26529,103.369,1212750.5456,125.16,3890.53,58,34.3824,9.367
9247.6,3154.95,0.34116,93.4521,1335417.2325,127.329,3998.93,24,34.7842,11.291
11713.9,3240.2,0.27661,139.269,1622500.2526,173.652,4443.73,97,31.5579,2.033
8178.14,2755.87,0.33698,40.3022,1146937.3211,122.091,3767.45,23,36.0158,15.044
8741.9,4272.24,0.4887,83.392,1088160.7377,163.209,2322.07,68,40.6435,17.659
7021.14,2243.72,0.31956,58.4799,953895.9859,105.335,3097.53,100,38.1761,6.357
7346.13,1652.96,0.22501,54.0816,1028573.2918,69.944,3192.66,27,38.4346,7.305
9391.33,3442.37,0.36654,97.3682,1310390.684,135.731,3504.85,47,35.9607,12.301
13667.9,3069.98,0.22461,174.95,1935574.9751,221.345,4809.83,86,27.5826,3.981
9567.41,2767.99,0.28931,95.6546,1329981.4592,123.889,3829.85,41,34.6965,2.861
7651.46,1896.41,0.24784,60.9202,1070895.9917,96.5834,3270.05,104,37.3349,3.943
7246.18,1482.57,0.2046,73.3418,970864.5966,88.365,2897.23,31,37.9022,12.43
6149.62,1822.1,0.29629,69.2853,834080.0313,101.608,3083.53,68,36.6297,9.29
8686.88,3445.0,0.39657,85.8173,1180310.4014,131.329,4092.82,48,31.6682,16.299
