0,0,1,0.645,0.5,0.175,1.286,0.5645,0.288,0.386,12
0,1,0,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,9
1,0,0,0.605,0.485,0.16,1.201,0.417,0.2875,0.38,9
0,1,0,0.55,0.425,0.145,0.89,0.4325,0.171,0.236,10
1,0,0,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9
0,0,1,0.45,0.335,0.125,0.349,0.119,0.1055,0.115,10
0,0,1,0.7,0.6,0.23,2.003,0.8105,0.4045,0.5755,10
0,0,1,0.58,0.45,0.14,0.9615,0.486,0.1815,0.253,9
0,0,1,0.585,0.45,0.175,1.1275,0.4925,0.262,0.335,11
0,0,1,0.445,0.345,0.14,0.476,0.2055,0.1015,0.1085,15
0,1,0,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,9
0,1,0,0.365,0.27,0.105,0.2155,0.0915,0.0475,0.063,6
1,0,0,0.56,0.455,0.19,0.714,0.283,0.129,0.275,9
1,0,0,0.475,0.375,0.14,0.501,0.192,0.1175,0.175,13
0,1,0,0.55,0.435,0.14,0.7535,0.3285,0.1555,0.2325,10
0,1,0,0.32,0.23,0.06,0.129,0.0615,0.0275,0.0355,7
0,1,0,0.5,0.395,0.145,0.7865,0.332,0.1815,0.2455,8
1,0,0,0.475,0.38,0.135,0.486,0.1735,0.07,0.185,7
0,1,0,0.53,0.395,0.115,0.475,0.2025,0.101,0.148,8
0,0,1,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9
0,0,1,0.595,0.47,0.165,1.108,0.4915,0.2325,0.3345,9
1,0,0,0.66,0.53,0.17,1.431,0.622,0.309,0.398,10
0,0,1,0.615,0.495,0.2,1.304,0.5795,0.3115,0.371,14
0,1,0,0.665,0.5,0.17,1.2975,0.6035,0.291,0.3595,9
0,1,0,0.57,0.425,0.14,0.7655,0.331,0.14,0.24,10
1,0,0,0.51,0.34,0.18,0.7005,0.312,0.165,0.2,11
0,0,1,0.56,0.45,0.145,0.9355,0.425,0.1645,0.2725,11
0,1,0,0.525,0.39,0.12,0.664,0.3115,0.147,0.178,9
1,0,0,0.625,0.525,0.195,1.352,0.4505,0.2445,0.53,13
0,1,0,0.43,0.33,0.1,0.449,0.254,0.0825,0.097,6
0,0,1,0.63,0.485,0.155,1.278,0.637,0.275,0.31,8
0,1,0,0.49,0.37,0.11,0.538,0.271,0.1035,0.139,8
0,1,0,0.39,0.31,0.105,0.2665,0.1185,0.0525,0.081,8
0,1,0,0.35,0.27,0.09,0.2055,0.075,0.0575,0.062,6
1,0,0,0.61,0.45,0.16,1.136,0.414,0.311,0.3,9
0,1,0,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15
0,1,0,0.365,0.27,0.085,0.196,0.0825,0.0375,0.06,7
0,0,1,0.545,0.42,0.13,0.879,0.374,0.1695,0.23,13
1,0,0,0.29,0.21,0.075,0.275,0.113,0.0675,0.035,6
0,1,0,0.395,0.32,0.1,0.3075,0.149,0.0535,0.09,8
0,0,1,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12
1,0,0,0.635,0.5,0.18,1.2565,0.539,0.292,0.35,10
1,0,0,0.555,0.43,0.14,0.7545,0.3525,0.1835,0.2015,9
0,0,1,0.475,0.37,0.11,0.4895,0.2185,0.107,0.146,8
1,0,0,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10
0,0,1,0.515,0.385,0.13,0.623,0.2855,0.1285,0.175,10
0,0,1,0.345,0.27,0.095,0.197,0.0665,0.05,0.07,9
0,1,0,0.535,0.45,0.155,0.8075,0.3655,0.148,0.2595,10
1,0,0,0.455,0.35,0.14,0.5185,0.221,0.1265,0.135,10
1,0,0,0.575,0.42,0.19,1.764,0.914,0.377,0.4095,10
1,0,0,0.515,0.395,0.14,0.686,0.281,0.1255,0.22,12
0,0,1,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,10
0,1,0,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,4
0,0,1,0.655,0.53,0.195,1.388,0.567,0.2735,0.41,13
0,1,0,0.455,0.435,0.11,0.4265,0.195,0.09,0.1205,8
0,0,1,0.635,0.5,0.18,1.2915,0.594,0.2695,0.37,9
1,0,0,0.65,0.535,0.175,1.2895,0.6095,0.2765,0.344,10
1,0,0,0.545,0.445,0.15,0.8,0.3535,0.163,0.207,9
1,0,0,0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,13
1,0,0,0.78,0.63,0.215,2.657,1.488,0.4985,0.586,11
0,0,1,0.495,0.375,0.115,0.6245,0.282,0.143,0.155,6
1,0,0,0.45,0.36,0.125,0.5065,0.222,0.105,0.16,10
0,0,1,0.61,0.485,0.16,1.0145,0.5315,0.212,0.2415,8
0,1,0,0.525,0.38,0.135,0.615,0.261,0.159,0.175,8
0,1,0,0.54,0.42,0.14,0.6275,0.2505,0.1175,0.235,9
1,0,0,0.59,0.485,0.205,1.2315,0.4525,0.238,0.42,13
0,1,0,0.325,0.25,0.075,0.1585,0.075,0.0305,0.0455,6
0,1,0,0.405,0.31,0.065,0.3205,0.1575,0.066,0.088,6
0,1,0,0.52,0.41,0.14,0.5995,0.242,0.1375,0.182,11
0,0,1,0.71,0.56,0.175,1.724,0.566,0.4575,0.4625,13
0,1,0,0.38,0.29,0.085,0.2285,0.088,0.0465,0.075,7
1,0,0,0.7,0.575,0.205,1.7975,0.7295,0.3935,0.5165,13
0,1,0,0.465,0.36,0.105,0.452,0.22,0.159,0.1035,9
0,0,1,0.575,0.47,0.185,0.985,0.3745,0.2175,0.355,10
0,0,1,0.625,0.5,0.14,1.096,0.5445,0.2165,0.295,10
0,0,1,0.65,0.51,0.16,1.3835,0.6385,0.2905,0.3665,9
0,0,1,0.625,0.49,0.185,1.169,0.5275,0.2535,0.344,11
0,0,1,0.555,0.42,0.145,0.8695,0.3075,0.2575,0.25,14
0,0,1,0.31,0.22,0.085,0.146,0.061,0.0365,0.045,6
1,0,0,0.585,0.46,0.17,1.0835,0.3745,0.326,0.325,14
0,1,0,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9
1,0,0,0.705,0.56,0.17,1.4575,0.607,0.318,0.44,11
1,0,0,0.505,0.39,0.175,0.692,0.267,0.15,0.215,12
0,1,0,0.585,0.46,0.145,0.8465,0.339,0.167,0.295,10
1,0,0,0.705,0.57,0.185,1.761,0.747,0.3725,0.488,10
0,0,1,0.71,0.555,0.195,1.9485,0.9455,0.3765,0.495,12
1,0,0,0.63,0.5,0.185,1.383,0.54,0.3315,0.38,10
0,1,0,0.345,0.27,0.11,0.2135,0.082,0.0545,0.07,7
0,0,1,0.625,0.495,0.175,1.2935,0.5805,0.317,0.355,9
0,0,1,0.33,0.235,0.09,0.163,0.0615,0.034,0.055,10
0,1,0,0.465,0.365,0.115,0.467,0.2315,0.0925,0.113,7
0,0,1,0.52,0.385,0.14,0.6595,0.2485,0.2035,0.16,9
1,0,0,0.56,0.42,0.18,1.6645,0.7755,0.35,0.4525,9
0,0,1,0.605,0.475,0.145,0.884,0.3835,0.1905,0.27,8
0,1,0,0.23,0.175,0.065,0.0645,0.026,0.0105,0.02,5
0,0,1,0.545,0.46,0.16,0.8975,0.341,0.1655,0.345,10
0,1,0,0.3,0.22,0.08,0.121,0.0475,0.042,0.035,5
0,1,0,0.5,0.375,0.12,0.529,0.2235,0.123,0.16,8
1,0,0,0.62,0.495,0.17,1.062,0.372,0.213,0.34,11
1,0,0,0.625,0.475,0.13,0.8595,0.3195,0.1775,0.24,13
1,0,0,0.46,0.38,0.13,0.639,0.3,0.1525,0.16,11
0,0,1,0.635,0.48,0.19,1.467,0.5825,0.303,0.42,15
1,0,0,0.565,0.45,0.175,1.2365,0.5305,0.2455,0.308,10
0,0,1,0.625,0.49,0.165,1.1835,0.517,0.2375,0.39,11
1,0,0,0.635,0.495,0.015,1.1565,0.5115,0.308,0.2885,9
0,0,1,0.6,0.47,0.16,1.194,0.5625,0.3045,0.2635,10
0,0,1,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,9
0,1,0,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,8
0,1,0,0.43,0.34,0.105,0.4405,0.2385,0.0745,0.1075,6
0,1,0,0.42,0.32,0.11,0.309,0.115,0.0645,0.0945,6
1,0,0,0.52,0.405,0.14,0.8175,0.2795,0.183,0.26,17
0,0,1,0.505,0.4,0.15,0.775,0.3445,0.157,0.185,7
0,0,1,0.695,0.53,0.19,1.726,0.7625,0.436,0.455,11
0,1,0,0.26,0.215,0.08,0.099,0.037,0.0255,0.045,5
1,0,0,0.325,0.26,0.09,0.1915,0.085,0.036,0.062,7
1,0,0,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,9
0,0,1,0.615,0.51,0.15,1.296,0.545,0.3315,0.32,9
0,0,1,0.63,0.48,0.15,1.271,0.6605,0.2425,0.31,11
0,0,1,0.545,0.41,0.145,0.873,0.3035,0.196,0.31,18
1,0,0,0.475,0.375,0.125,0.588,0.237,0.1715,0.155,10
0,1,0,0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,7
0,0,1,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,11
0,0,1,0.55,0.405,0.14,0.8025,0.244,0.1635,0.255,10
1,0,0,0.48,0.38,0.145,0.59,0.232,0.141,0.23,12
0,1,0,0.535,0.41,0.13,0.6075,0.268,0.1225,0.1975,9
0,1,0,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10
0,1,0,0.41,0.325,0.11,0.326,0.1325,0.075,0.101,8
1,0,0,0.595,0.465,0.14,1.113,0.5175,0.244,0.305,12
0,0,1,0.54,0.425,0.12,0.817,0.2945,0.153,0.195,10
0,0,1,0.57,0.47,0.155,1.186,0.6355,0.2315,0.277,10
0,0,1,0.515,0.395,0.135,1.007,0.472,0.2495,0.252,8
1,0,0,0.585,0.455,0.165,0.998,0.345,0.2495,0.315,12
0,1,0,0.29,0.225,0.075,0.152,0.071,0.059,0.045,9
0,1,0,0.415,0.31,0.095,0.311,0.1125,0.0625,0.115,8
1,0,0,0.68,0.515,0.175,1.6185,0.5125,0.409,0.62,12
0,1,0,0.38,0.285,0.095,0.243,0.0895,0.0665,0.075,7
1,0,0,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11
0,1,0,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,10
0,0,1,0.63,0.515,0.165,1.352,0.488,0.349,0.45,20
0,0,1,0.525,0.385,0.1,0.5115,0.246,0.1005,0.1455,8
1,0,0,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,8
0,1,0,0.44,0.33,0.135,0.522,0.17,0.0905,0.195,16
0,0,1,0.66,0.515,0.195,1.5655,0.7345,0.353,0.386,9
0,0,1,0.175,0.135,0.04,0.0305,0.011,0.0075,0.01,5
0,0,1,0.6,0.5,0.16,1.015,0.3995,0.1735,0.33,19
1,0,0,0.595,0.475,0.17,1.247,0.48,0.225,0.425,20
1,0,0,0.55,0.43,0.155,0.785,0.289,0.227,0.233,11
1,0,0,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
0,1,0,0.4,0.31,0.1,0.306,0.13,0.06,0.094,6
0,1,0,0.465,0.37,0.1,0.5055,0.234,0.11,0.14,7
0,1,0,0.24,0.185,0.06,0.0655,0.0295,0.0005,0.02,4
1,0,0,0.675,0.51,0.185,1.473,0.6295,0.3025,0.4245,11
0,0,1,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,11
0,0,1,0.69,0.54,0.185,1.71,0.7725,0.3855,0.4325,8
0,1,0,0.4,0.315,0.09,0.33,0.151,0.068,0.08,6
0,0,1,0.425,0.33,0.13,0.4405,0.152,0.0935,0.155,9
0,0,1,0.46,0.345,0.12,0.4935,0.2435,0.1175,0.132,8
0,1,0,0.42,0.305,0.09,0.328,0.168,0.0615,0.082,6
1,0,0,0.55,0.43,0.14,0.7135,0.2565,0.186,0.225,9
0,0,1,0.295,0.215,0.075,0.129,0.05,0.0295,0.04,7
0,1,0,0.425,0.34,0.1,0.371,0.15,0.0865,0.115,8
0,0,1,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,11
1,0,0,0.45,0.36,0.11,0.447,0.203,0.082,0.13,12
1,0,0,0.62,0.5,0.15,1.293,0.596,0.3135,0.354,10
0,0,1,0.44,0.355,0.125,0.4775,0.132,0.0815,0.19,9
0,0,1,0.65,0.515,0.175,1.466,0.677,0.3045,0.4,10
0,1,0,0.3,0.23,0.085,0.117,0.05,0.0175,0.0415,6
0,1,0,0.405,0.315,0.105,0.347,0.1605,0.0785,0.1,9
0,1,0,0.275,0.205,0.065,0.101,0.041,0.021,0.034,5
0,0,1,0.64,0.495,0.17,1.139,0.5395,0.282,0.285,10
0,1,0,0.155,0.105,0.05,0.0175,0.005,0.0035,0.005,4
1,0,0,0.515,0.395,0.135,0.516,0.2015,0.132,0.162,9
0,0,1,0.56,0.42,0.195,0.8085,0.3025,0.1795,0.285,14
0,1,0,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,10
1,0,0,0.65,0.515,0.215,1.498,0.564,0.323,0.425,16
0,0,1,0.685,0.53,0.17,1.56,0.647,0.383,0.465,11
0,0,1,0.505,0.4,0.125,0.77,0.2735,0.159,0.255,13
1,0,0,0.54,0.435,0.175,0.892,0.322,0.174,0.335,13
0,1,0,0.42,0.315,0.1,0.3435,0.157,0.0795,0.09,6
1,0,0,0.555,0.425,0.14,0.788,0.282,0.1595,0.285,11
0,1,0,0.5,0.365,0.125,0.528,0.229,0.103,0.1645,9
0,0,1,0.41,0.325,0.1,0.3555,0.146,0.072,0.105,9
0,1,0,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
0,0,1,0.58,0.45,0.175,1.068,0.425,0.203,0.32,13
0,0,1,0.595,0.435,0.16,1.057,0.4255,0.224,0.31,9
0,1,0,0.35,0.26,0.095,0.221,0.0985,0.043,0.07,8
0,0,1,0.61,0.475,0.155,0.983,0.4565,0.228,0.266,10
0,1,0,0.42,0.33,0.1,0.352,0.1635,0.089,0.1,9
1,0,0,0.615,0.455,0.145,1.1155,0.5045,0.238,0.315,10
0,1,0,0.62,0.485,0.18,1.154,0.4935,0.256,0.315,12
1,0,0,0.475,0.38,0.145,0.57,0.167,0.118,0.187,11
0,1,0,0.205,0.15,0.065,0.04,0.02,0.011,0.013,4
0,1,0,0.57,0.445,0.145,0.7405,0.306,0.172,0.1825,12
0,0,1,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,13
0,0,1,0.445,0.32,0.12,0.414,0.199,0.09,0.117,7
1,0,0,0.515,0.4,0.115,0.578,0.191,0.1445,0.17,9
1,0,0,0.55,0.405,0.125,0.651,0.2965,0.137,0.2,9
1,0,0,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,9
1,0,0,0.645,0.5,0.16,1.2465,0.5475,0.327,0.3,10
0,1,0,0.45,0.33,0.105,0.448,0.208,0.089,0.12,9
0,0,1,0.575,0.455,0.165,0.867,0.3765,0.1805,0.268,8
0,0,1,0.52,0.4,0.125,0.559,0.254,0.139,0.149,8
0,1,0,0.55,0.43,0.145,0.7895,0.3745,0.171,0.223,11
0,0,1,0.515,0.385,0.11,0.5785,0.253,0.16,0.14,8
0,0,1,0.625,0.475,0.175,1.3405,0.656,0.283,0.337,10
0,1,0,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
1,0,0,0.655,0.52,0.2,1.5475,0.713,0.314,0.466,9
0,0,1,0.65,0.515,0.18,1.463,0.658,0.3135,0.4115,11
0,0,1,0.59,0.455,0.145,1.073,0.475,0.19,0.285,14
0,1,0,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,10
1,0,0,0.565,0.4,0.13,0.6975,0.3075,0.1665,0.18,8
0,0,1,0.685,0.55,0.19,1.885,0.89,0.41,0.4895,10
0,1,0,0.59,0.45,0.145,1.022,0.428,0.268,0.265,10
0,1,0,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,5
0,1,0,0.355,0.27,0.1,0.2255,0.11,0.042,0.064,7
0,1,0,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,6
0,0,1,0.62,0.48,0.15,1.266,0.6285,0.2575,0.309,12
1,0,0,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,19
0,0,1,0.635,0.475,0.17,1.1935,0.5205,0.2695,0.3665,10
0,0,1,0.705,0.56,0.22,1.981,0.8175,0.3085,0.76,14
1,0,0,0.655,0.52,0.175,1.472,0.6275,0.27,0.45,13
0,1,0,0.425,0.315,0.1,0.377,0.1645,0.072,0.105,6
0,1,0,0.46,0.35,0.11,0.3945,0.1685,0.0865,0.125,9
0,0,1,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
0,0,1,0.605,0.485,0.175,1.145,0.4325,0.27,0.405,16
1,0,0,0.49,0.38,0.13,0.539,0.229,0.1355,0.165,12
1,0,0,0.73,0.55,0.205,1.908,0.5415,0.3565,0.5965,14
1,0,0,0.525,0.41,0.115,0.7745,0.416,0.163,0.18,7
1,0,0,0.655,0.51,0.15,1.043,0.4795,0.223,0.305,9
0,0,1,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
0,0,1,0.585,0.47,0.145,0.9565,0.4025,0.2365,0.265,9
0,1,0,0.53,0.43,0.16,0.7245,0.321,0.1275,0.24,9
0,0,1,0.625,0.48,0.16,1.1415,0.5795,0.2145,0.29,9
0,0,1,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,19
1,0,0,0.655,0.5,0.14,1.1705,0.5405,0.3175,0.285,12
0,0,1,0.64,0.5,0.17,1.4545,0.642,0.3575,0.354,9
1,0,0,0.59,0.465,0.16,1.1005,0.506,0.2525,0.295,13
0,1,0,0.405,0.3,0.09,0.2885,0.138,0.0635,0.0765,6
1,0,0,0.6,0.475,0.155,1.21,0.653,0.1695,0.3205,10
0,1,0,0.575,0.45,0.145,0.872,0.4675,0.18,0.217,9
0,0,1,0.555,0.455,0.16,1.0575,0.3925,0.228,0.293,13
1,0,0,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,6
0,0,1,0.36,0.295,0.105,0.241,0.0865,0.053,0.095,8
1,0,0,0.435,0.35,0.125,0.459,0.197,0.1145,0.145,9
0,0,1,0.455,0.35,0.105,0.401,0.1575,0.083,0.135,9
0,0,1,0.5,0.405,0.155,0.772,0.346,0.1535,0.245,12
0,1,0,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5
0,0,1,0.52,0.395,0.125,0.8115,0.4035,0.166,0.2,7
1,0,0,0.59,0.455,0.155,1.066,0.382,0.2275,0.415,20
0,1,0,0.555,0.425,0.18,0.875,0.3695,0.2005,0.255,11
1,0,0,0.505,0.41,0.15,0.644,0.285,0.145,0.21,11
1,0,0,0.475,0.38,0.14,0.689,0.3165,0.1315,0.1955,7
0,0,1,0.515,0.39,0.155,0.7125,0.3695,0.137,0.155,7
1,0,0,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7
0,1,0,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,7
1,0,0,0.545,0.44,0.135,0.9185,0.429,0.2015,0.2375,10
0,0,1,0.65,0.505,0.17,1.5595,0.695,0.3515,0.395,11
0,1,0,0.5,0.375,0.145,0.5795,0.239,0.1375,0.185,9
0,1,0,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7
0,0,1,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4135,10
1,0,0,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,8
0,1,0,0.44,0.33,0.135,0.4095,0.163,0.1005,0.119,6
0,1,0,0.35,0.26,0.095,0.211,0.086,0.056,0.068,7
0,0,1,0.65,0.52,0.17,1.3655,0.6155,0.2885,0.36,11
1,0,0,0.545,0.41,0.125,0.6935,0.2975,0.146,0.21,11
0,0,1,0.57,0.44,0.155,1.116,0.4775,0.2315,0.27,13
1,0,0,0.455,0.355,0.12,0.4495,0.177,0.104,0.15,9
0,0,1,0.65,0.51,0.175,1.3165,0.6345,0.2605,0.364,12
1,0,0,0.44,0.34,0.14,0.482,0.186,0.1085,0.16,9
0,0,1,0.56,0.44,0.16,0.8645,0.3305,0.2075,0.26,10
0,1,0,0.235,0.13,0.075,0.1585,0.0685,0.037,0.0465,5
1,0,0,0.625,0.445,0.16,1.09,0.46,0.2965,0.304,11
0,0,1,0.555,0.425,0.15,0.873,0.4625,0.1845,0.1965,9
1,0,0,0.62,0.47,0.225,1.115,0.378,0.2145,0.36,15
0,0,1,0.64,0.505,0.165,1.4435,0.6145,0.3035,0.39,18
0,1,0,0.43,0.34,0.12,0.3575,0.151,0.0645,0.1045,9
0,1,0,0.375,0.3,0.075,0.144,0.059,0.03,0.044,7
0,0,1,0.65,0.495,0.17,1.276,0.6215,0.2305,0.399,11
0,0,1,0.38,0.29,0.12,0.283,0.1175,0.0655,0.085,9
0,0,1,0.5,0.38,0.125,0.577,0.269,0.1265,0.1535,9
1,0,0,0.545,0.445,0.175,0.8525,0.3465,0.189,0.295,13
0,0,1,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,12
1,0,0,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9
1,0,0,0.44,0.33,0.115,0.4005,0.143,0.113,0.12,8
0,1,0,0.48,0.37,0.12,0.536,0.251,0.114,0.15,8
0,0,1,0.655,0.515,0.16,1.31,0.553,0.369,0.345,11
1,0,0,0.625,0.49,0.155,1.2085,0.465,0.162,0.411,11
0,0,1,0.415,0.305,0.1,0.325,0.156,0.0505,0.091,6
0,1,0,0.385,0.28,0.095,0.257,0.119,0.059,0.07,7
0,0,1,0.53,0.425,0.11,0.739,0.237,0.161,0.295,13
0,1,0,0.355,0.265,0.085,0.2435,0.122,0.0525,0.06,6
0,1,0,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12
0,1,0,0.435,0.325,0.105,0.335,0.136,0.065,0.115,8
1,0,0,0.55,0.445,0.155,0.9905,0.544,0.178,0.218,9
0,0,1,0.535,0.44,0.15,0.6765,0.256,0.139,0.26,12
0,1,0,0.27,0.205,0.075,0.118,0.059,0.031,0.0305,4
0,0,1,0.565,0.44,0.155,0.868,0.348,0.217,0.26,11
0,0,1,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8
0,0,1,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15
1,0,0,0.595,0.47,0.25,1.283,0.462,0.2475,0.445,14
1,0,0,0.64,0.485,0.185,1.4195,0.6735,0.3465,0.3255,11
1,0,0,0.625,0.48,0.155,1.2035,0.5865,0.239,0.3185,12
0,0,1,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9
0,0,1,0.37,0.285,0.1,0.228,0.0675,0.0675,0.081,10
0,1,0,0.25,0.18,0.065,0.0805,0.0345,0.0185,0.0215,4
0,0,1,0.59,0.455,0.155,0.8855,0.388,0.188,0.275,10
0,1,0,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,19
1,0,0,0.515,0.415,0.13,0.764,0.276,0.196,0.25,13
0,1,0,0.35,0.25,0.07,0.18,0.0655,0.048,0.054,6
1,0,0,0.705,0.545,0.17,1.58,0.6435,0.4565,0.265,11
0,1,0,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,10
1,0,0,0.465,0.35,0.125,0.482,0.23,0.106,0.1095,6
1,0,0,0.51,0.375,0.11,0.5805,0.2865,0.118,0.148,7
0,1,0,0.52,0.425,0.17,0.6805,0.28,0.174,0.195,10
0,0,1,0.545,0.42,0.125,0.9745,0.353,0.174,0.305,13
0,0,1,0.62,0.475,0.195,1.3585,0.5935,0.3365,0.3745,10
0,1,0,0.13,0.1,0.03,0.013,0.0045,0.003,0.004,3
1,0,0,0.29,0.225,0.075,0.14,0.0515,0.0235,0.04,5
0,0,1,0.525,0.405,0.135,0.7575,0.3305,0.216,0.195,10
0,0,1,0.235,0.16,0.06,0.0545,0.0265,0.0095,0.015,4
0,0,1,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,11
1,0,0,0.545,0.405,0.175,0.98,0.2585,0.207,0.38,18
0,0,1,0.65,0.525,0.175,1.4715,0.675,0.315,0.399,11
0,1,0,0.52,0.395,0.135,0.633,0.2985,0.1295,0.175,9
0,1,0,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,9
0,0,1,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,7
0,1,0,0.18,0.135,0.08,0.033,0.0145,0.007,0.01,5
0,1,0,0.52,0.39,0.13,0.5545,0.2355,0.1095,0.1895,7
0,1,0,0.21,0.15,0.055,0.0455,0.02,0.0065,0.013,4
0,1,0,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7
0,0,1,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8
0,0,1,0.51,0.4,0.14,0.6515,0.2455,0.1665,0.185,10
1,0,0,0.505,0.41,0.135,0.657,0.291,0.133,0.195,15
0,0,1,0.47,0.375,0.115,0.4265,0.1685,0.0755,0.15,8
0,0,1,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11
1,0,0,0.635,0.485,0.165,1.2945,0.668,0.2605,0.2715,9
0,1,0,0.54,0.415,0.11,0.619,0.2755,0.15,0.1765,10
0,0,1,0.665,0.5,0.175,1.2975,0.6075,0.314,0.315,9
0,0,1,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8
0,1,0,0.495,0.38,0.145,0.5,0.205,0.148,0.1505,8
1,0,0,0.6,0.5,0.155,1.332,0.6235,0.2835,0.35,8
1,0,0,0.505,0.39,0.13,0.674,0.3165,0.141,0.1785,9
1,0,0,0.68,0.52,0.185,1.541,0.5985,0.395,0.4575,10
0,1,0,0.55,0.425,0.15,0.639,0.269,0.1345,0.217,9
0,1,0,0.465,0.37,0.12,0.4365,0.188,0.0815,0.147,9
0,1,0,0.45,0.36,0.13,0.478,0.191,0.127,0.137,7
0,1,0,0.485,0.355,0.12,0.5085,0.21,0.122,0.135,9
0,0,1,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10
1,0,0,0.72,0.59,0.205,1.7495,0.7755,0.4225,0.48,11
0,0,1,0.59,0.44,0.135,0.966,0.439,0.2145,0.2605,10
1,0,0,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10
0,0,1,0.505,0.44,0.14,0.8275,0.3415,0.1855,0.239,8
0,1,0,0.575,0.435,0.13,0.805,0.3155,0.2155,0.245,10
0,1,0,0.475,0.355,0.115,0.5195,0.279,0.088,0.1325,7
0,1,0,0.58,0.44,0.145,0.7905,0.3525,0.1645,0.242,10
0,0,1,0.485,0.37,0.14,0.5725,0.204,0.1415,0.175,10
0,0,1,0.62,0.47,0.145,1.0865,0.511,0.2715,0.2565,10
1,0,0,0.725,0.565,0.21,2.1425,1.03,0.487,0.503,14
1,0,0,0.55,0.38,0.165,1.205,0.543,0.294,0.3345,10
1,0,0,0.69,0.535,0.185,1.826,0.797,0.409,0.499,11
0,1,0,0.46,0.35,0.11,0.4675,0.2125,0.099,0.1375,7
1,0,0,0.52,0.41,0.17,0.8705,0.3735,0.219,0.25,14
1,0,0,0.53,0.42,0.17,0.828,0.41,0.208,0.1505,6
0,0,1,0.635,0.51,0.17,1.3555,0.619,0.305,0.39,9
1,0,0,0.67,0.54,0.195,1.619,0.74,0.3305,0.465,11
1,0,0,0.565,0.45,0.165,0.9765,0.322,0.244,0.37,12
0,0,1,0.695,0.54,0.195,1.691,0.768,0.363,0.4755,11
0,0,1,0.64,0.51,0.17,1.3715,0.567,0.307,0.409,10
1,0,0,0.73,0.555,0.18,1.6895,0.6555,0.1965,0.4935,10
0,1,0,0.455,0.335,0.105,0.422,0.229,0.0865,0.1,6
0,1,0,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15
